trade_id,pair,symbol_x,symbol_y,direction,beta,z_score_open,open_date,close_date,holding_days,lots_x,lots_y,theoretical_ratio,actual_ratio,open_price_x,open_price_y,close_price_x,close_price_y,margin_occupied,gross_pnl,y_pnl,x_pnl,open_commission,close_commission,net_pnl,return_on_margin,close_reason
212,SF-AG,SF,AG,open_short,1.562108891574072,2.943878297668088,2025-06-03,2025-06-06,3,14,9,1.562108891574072,1.5555555555555556,5126.145,8477.413,5121.73,8872.968,180391.9086,-53708.9750000001,-53399.92500000004,-309.0500000000611,300.65618100000006,311.27435599999995,-54320.9055370001,-0.3011271733781085,stop_loss
213,RB-AG,RB,AG,open_short,2.7520050142706136,2.3874265079182733,2025-06-03,2025-06-06,3,11,4,2.7520050142706136,2.75,2929.227,8477.413,2970.085,8872.968,99685.16999999998,-19238.92,-23733.300000000017,4494.380000000019,166.17195,171.81748600000003,-19576.909435999998,-0.19638738075081782,stop_loss
214,AL-SN,AL,SN,open_long,12.899131534524784,-2.081882921229898,2025-05-30,2025-06-06,7,100,7,12.899131534524784,14.285714285714286,19994.305,250328.292,20001.654,263540.899,1410808.86528,88813.74900000075,92488.24899999992,-3674.4999999991705,2349.8901088000002,2369.1226586000002,84094.73623260076,0.05960746228789161,signal
215,NI-AG,NI,AG,open_short,0.07250482391163296,2.6004716673633523,2025-06-06,2025-06-09,3,1,10,0.07250482391163296,0.1,122331.718,8866.968,122791.002,8929.133,174335.63016000003,-8865.465999999858,-9324.749999999858,459.28399999999965,290.47538360000004,292.4321904,-9448.37357399986,-0.05419645751891581,signal
216,RB-SF,RB,SF,open_long,1.7966560730256114,-2.1413866563382364,2025-05-29,2025-06-09,11,9,5,1.7966560730256114,1.8,2977.73,5269.81,2983.031,5184.7,47983.314,-2604.8400000000083,-2127.7500000000146,-477.0899999999938,79.94819000000001,79.618058,-2764.4062480000084,-0.057611824143701466,signal
217,HC-ZN,HC,ZN,open_short,6.980030388085763,2.610118361412738,2025-05-27,2025-06-09,13,7,1,6.980030388085763,7.0,3115.266,22297.564,3092.859,21820.464,39530.572799999994,817.009999999982,2385.4999999999927,-1568.4900000000107,65.911288,65.12049,685.978221999982,0.017353106049603766,signal
218,SS-AG,SS,AG,open_short,0.6884802685076936,3.198604366198189,2025-06-06,2025-06-11,5,7,10,0.6884802685076936,0.7,12716.769,8866.968,12574.713,8923.342,213006.85380000004,-13428.059999999987,-8456.09999999997,-4971.960000000017,355.0264230000001,355.72325100000006,-14138.809673999986,-0.06637725228914668,signal
219,PB-AG,PB,AG,open_short,0.5239161542611691,2.7846139163682673,2025-06-06,2025-06-11,5,1,2,0.5239161542611691,0.5,16790.195,8866.968,16830.391,8923.342,41997.001800000005,-1490.2399999999943,-1691.219999999994,200.97999999999956,69.99200300000001,70.37044300000001,-1630.6024459999944,-0.0388266394292936,signal
220,PB-AG,PB,AG,open_long,0.5255952542483862,-2.1974109045900647,2025-06-19,2025-06-23,4,1,2,0.5255952542483862,0.5,16916.215,8841.614,16940.32,8790.147,41977.73939999999,-1664.5349999999598,-1544.009999999962,-120.52499999999782,69.96589900000001,69.681202,-1804.1821009999599,-0.042979496437579964,signal
221,SS-AG,SS,AG,open_long,0.7096948473279018,-2.0298710011686603,2025-06-19,2025-06-24,5,5,7,0.7096948473279018,0.7142857142857143,12537.266,8841.614,12424.189,8758.334,149023.3344,-5917.474999999895,-8744.399999999878,2826.924999999983,248.36022400000004,246.045959,-6411.881182999895,-0.04302602145372406,signal
222,NI-AG,NI,AG,open_long,0.07424550429662873,-2.9232655503200187,2025-06-19,2025-06-27,8,1,10,0.07424550429662873,0.1,119045.74,8841.614,120550.213,8812.821,173384.1408,-5823.422999999948,-4318.94999999995,-1504.4729999999981,289.057568,288.4946726,-6400.975240599948,-0.036917881941598826,signal
223,PB-NI,PB,NI,open_long,7.288919053031058,-2.1182733757445757,2025-06-16,2025-07-01,15,51,7,7.288919053031058,7.285714285714286,16962.316,119856.947,17121.841,120781.536,620160.50508,-34206.75200000042,6472.122999999949,-40678.87500000037,1032.8778418,1042.3080414,-36281.93788320042,-0.058504109155613014,signal
224,CU-ZN,CU,ZN,open_short,0.2820125820881451,2.4881784998383085,2025-07-09,2025-07-11,2,2,7,0.2820125820881451,0.2857142857142857,78203.009,22050.718,78271.606,22370.577,186483.6264,-10509.09500000007,-11195.065000000013,685.969999999943,310.7610440000001,313.13725100000005,-11132.993295000071,-0.05969957529204328,signal
225,SF-AG,SF,AG,open_long,1.6389192093011733,-2.069102848360704,2025-07-10,2025-07-11,1,13,8,1.6389192093011733,1.625,5593.372,8928.318,5501.882,9044.934,172199.68079999997,19940.770000000044,13993.919999999998,5946.850000000045,286.993468,288.602882,19365.173650000044,0.11245766287157977,signal
226,PB-I,PB,I,open_short,0.04377035070015505,2.0296947653085278,2025-07-10,2025-07-14,4,1,1,0.04377035070015505,1.0,17252.816,753.065,17081.017,758.478,19397.469599999997,-1400.294999999985,-541.2999999999897,-858.9949999999953,32.314116,32.250577,-1464.859692999985,-0.07551808164710233,signal
227,SS-I,SS,I,open_short,0.05885587490207272,2.1319708099018793,2025-07-10,2025-07-14,4,1,10,0.05885587490207272,0.1,12834.379,753.065,12721.234,758.478,98239.4274,-5978.724999999899,-5412.999999999897,-565.7250000000022,163.447379,164.41683400000002,-6306.589212999899,-0.06419611127537882,signal
228,SS-SF,SS,SF,open_short,0.43519204722357413,2.317590487739228,2025-07-10,2025-07-14,4,3,7,0.43519204722357413,0.42857142857142855,12834.379,5593.372,12721.234,5527.612,46592.2446,604.4250000000011,2301.6000000000076,-1697.1750000000065,77.656741,76.856986,449.9112730000011,0.009656355405551788,signal
229,CU-SF,CU,SF,open_short,0.06930705405484827,2.09425480370461,2025-07-09,2025-07-15,6,1,10,0.06930705405484827,0.1,78203.009,5413.0,77951.255,5528.202,79417.80540000001,-7018.870000000015,-5760.100000000011,-1258.770000000004,132.333009,133.23327500000002,-7284.436284000015,-0.09172296120889804,signal
230,HC-ZN,HC,ZN,open_long,6.979353558006306,-2.0704326013021705,2025-07-14,2025-07-22,8,7,1,6.979353558006306,7.0,3274.954,22247.607,3482.527,22912.31,40874.3778,-11206.594999999983,3323.5150000000067,-14530.10999999999,68.096963,71.667688,-11346.359650999982,-0.2775910059479849,stop_loss
231,CU-SF,CU,SF,open_short,0.07414258980190086,2.7778663615889094,2025-07-22,2025-07-23,1,1,10,0.07414258980190086,0.1,79730.271,5904.944,79521.785,5882.715,83285.8266,69.0200000000641,1111.4500000000135,-1042.4299999999494,138.779711,138.348935,-208.1086459999359,-0.0024987282289869943,signal
232,SS-SF,SS,SF,open_short,0.4541821197206829,3.171935207646569,2025-07-22,2025-07-23,1,4,9,0.4541821197206829,0.4444444444444444,12959.29,5904.944,12906.977,5882.715,62985.39360000001,-45.95499999998992,1000.3050000000121,-1046.260000000002,104.98165600000002,104.572343,-255.50899899998996,-0.004056638918899919,signal
233,SS-RB,SS,RB,open_short,0.2558078093693645,2.7920673873259103,2025-07-22,2025-07-24,2,1,4,0.2558078093693645,0.25,12959.29,3310.763,12940.238,3304.801,23672.6364,143.21999999999207,238.47999999999956,-95.2600000000075,39.445394,39.378646,64.39595999999207,0.002720269889330623,signal
234,PB-RB,PB,RB,open_short,0.1956823365732551,3.0023950256169067,2025-07-22,2025-07-24,2,1,5,0.1956823365732551,0.2,16935.988,3310.763,16881.064,3304.801,30035.1708,23.47999999998592,298.09999999999945,-274.62000000001353,50.043618,49.929074,-76.49269200001407,-0.0025467706679402026,signal
235,PB-HC,PB,HC,open_short,0.20546462576625335,2.976750072652468,2025-07-22,2025-07-24,2,1,5,0.20546462576625335,0.2,16935.988,3476.527,16881.064,3462.634,31029.754800000002,420.0299999999879,694.6500000000015,-274.62000000001353,51.70125800000001,51.507403999999994,316.8213379999879,0.010210243040656831,signal
236,SS-HC,SS,HC,open_short,0.2686034393937822,2.7203490235279455,2025-07-22,2025-07-24,2,2,7,0.2686034393937822,0.2857142857142857,12959.29,3476.527,12940.238,3462.634,44761.17479999999,781.989999999987,972.510000000002,-190.520000000015,74.589958,74.357352,633.042689999987,0.014142673708376106,signal
237,SM-I,SM,I,open_long,0.12733218911731461,-7.645756167556894,2025-07-25,2025-07-28,3,1,8,0.12733218911731461,0.125,6429.854,792.198,6061.227,772.54,79768.52040000001,-13883.26500000001,-15726.400000000012,1843.135000000002,133.18153400000003,129.667627,-14146.11416100001,-0.1773395581372725,stop_loss
238,HC-I,HC,I,open_long,0.22544348852051102,-3.061768987802901,2025-07-25,2025-07-28,3,2,9,0.22544348852051102,0.2222222222222222,3506.283,792.198,3403.355,772.54,93817.66320000001,-15633.640000000018,-17692.200000000015,2058.5599999999977,156.62077200000002,152.67062,-15942.931392000019,-0.16993528561900928,stop_loss
239,SF-I,SF,I,open_long,0.13082842455400376,-7.656366759151316,2025-07-25,2025-07-28,3,1,8,0.13082842455400376,0.125,6224.664,792.198,5900.184,772.54,79645.4064,-14104.000000000015,-15726.400000000012,1622.3999999999978,132.976344,129.506584,-14366.482928000016,-0.18038055899731104,stop_loss
240,RB-I,RB,I,open_long,0.23551803941443142,-3.512341174225122,2025-07-25,2025-07-28,3,2,9,0.23551803941443142,0.2222222222222222,3356.679,792.198,3255.775,772.54,93458.61360000001,-15674.120000000015,-17692.200000000015,2018.08,156.022356,152.0803,-15982.222656000014,-0.1710085570539644,stop_loss
241,SS-I,SS,I,open_long,0.0605954321603001,-2.004937690863475,2025-07-25,2025-07-28,3,1,10,0.0605954321603001,0.1,13034.744,792.198,12886.866,772.54,102713.60639999999,-18918.61000000001,-19658.000000000015,739.390000000003,171.474344,167.394866,-19257.47921000001,-0.18748712935855022,stop_loss
242,RB-SM,RB,SM,open_short,1.8519218135987994,3.3864852639753207,2025-07-25,2025-07-28,3,13,7,1.8519218135987994,1.8571428571428572,3362.679,6429.854,3249.775,6061.227,79441.57920000001,-1775.5749999999862,12901.945000000014,-14677.52,132.438632,126.92273900000002,-2034.9363709999864,-0.02561550754016212,signal
243,NI-SF,NI,SF,open_short,0.0490370467069364,7.679829672246575,2025-07-25,2025-07-28,3,1,1,0.0490370467069364,1.0,124481.128,6224.664,121700.173,5900.184,18672.53376,-1158.555000000004,1622.3999999999978,-2780.9550000000017,31.1208896,30.2402186,-1219.916108200004,-0.06533211421008586,signal
244,AG-SM,AG,SM,open_short,0.6604343260025675,3.4565078540470515,2025-07-25,2025-07-28,3,2,3,0.6604343260025675,0.6666666666666666,9405.0,6429.854,9220.287,6061.227,45431.737199999996,-11.98499999998603,5529.405000000006,-5541.389999999992,75.719562,73.505403,-161.20996499998603,-0.0035483997517045426,signal
245,CU-SM,CU,SM,open_short,0.07852831158965644,7.673980603423267,2025-07-25,2025-07-28,3,1,10,0.07852831158965644,0.1,79252.701,6429.854,78945.859,6061.227,86148.7446,16897.14,18431.35000000002,-1534.210000000021,143.55124100000003,139.558129,16614.030629999997,0.19285284663335647,signal
246,NI-SM,NI,SM,open_short,0.05039695937763716,7.678934734184057,2025-07-25,2025-07-28,3,1,10,0.05039695937763716,0.1,124481.128,6429.854,121700.173,6061.227,53549.259360000004,15650.395000000019,18431.35000000002,-2780.9550000000017,89.1947656,84.9523046,15476.24792980002,0.2890095608186955,signal
247,SF-SM,SF,SM,open_long,1.030509683205267,-2.233104307969615,2025-07-22,2025-07-28,6,1,1,1.030509683205267,1.0,5904.944,6038.235,5900.184,6049.227,7165.9074,78.76000000000204,54.960000000000946,23.80000000000109,11.943179,11.949411000000001,54.86741000000204,0.007656728860325775,signal
248,RB-SF,RB,SF,open_short,1.805814218949564,3.693000276311352,2025-07-25,2025-07-28,3,9,5,1.805814218949564,1.8,3362.679,6224.664,3249.775,5900.184,54976.5252,-2049.3600000000115,8111.999999999989,-10161.36,91.65154199999999,87.99687,-2229.0084120000115,-0.04054473075355464,signal
249,SN-SM,SN,SM,open_short,0.02288473514161495,7.68096058412434,2025-07-25,2025-07-28,3,1,1,0.02288473514161495,1.0,272013.986,6429.854,267863.478,6061.227,36499.59072,-2307.3729999999705,1843.135000000002,-4150.5079999999725,60.8326512,59.633922600000005,-2427.8395737999704,-0.06651689857085527,signal
250,CU-SF,CU,SF,open_short,0.07641519996268425,7.678039105010745,2025-07-25,2025-07-28,3,1,10,0.07641519996268425,0.1,79252.701,6224.664,78945.859,5900.184,84917.60459999999,14689.789999999957,16223.999999999978,-1534.210000000021,141.49934100000002,137.947699,14410.342959999956,0.16969794458851184,signal
251,SF-AG,SF,AG,open_long,1.638389318425651,-2.069833952750034,2025-07-22,2025-07-29,7,13,8,1.638389318425651,1.625,5904.944,9403.978,6168.782,9203.752,181479.44640000002,-41176.58999999984,-24027.11999999985,-17149.469999999983,302.459744,301.084214,-41780.13395799984,-0.2302196462838661,stop_loss
252,HC-SM,HC,SM,open_short,1.7683333294712649,3.8437036008510734,2025-07-25,2025-07-30,5,16,9,1.7683333294712649,1.7777777777777777,3512.283,6429.854,3482.835,6159.949,102131.84520000001,7434.045000000051,12145.72500000003,-4711.6799999999785,170.261742,166.89026099999998,7096.892997000052,0.0694875626999839,signal
253,ZN-SM,ZN,SM,open_short,0.27267760469088587,7.053660433006217,2025-07-25,2025-08-01,7,2,7,0.27267760469088587,0.2857142857142857,22883.321,6429.854,22304.405,5999.231,54472.572,9282.645000000008,15071.805000000018,-5789.160000000011,90.77562,86.60342700000001,9105.265953000007,0.16715322259797108,signal
254,SS-SM,SS,SM,open_short,0.4841951178891661,4.742519704757188,2025-07-25,2025-08-01,7,1,2,0.4841951178891661,0.5,13064.744,6429.854,12863.997,5999.231,15552.8712,3302.494999999999,4306.230000000005,-1003.735000000006,25.924452000000002,24.862459,3251.708088999999,0.20907445623287865,signal
255,PB-RB,PB,RB,open_long,0.1925106922341353,-3.33808318365716,2025-07-28,2025-08-01,4,1,5,0.1925106922341353,0.2,16897.755,3255.775,16750.21,3215.046,29664.303,-1298.725000000004,-2036.4500000000135,737.7250000000095,49.45550500000001,48.90067,-1397.081175000004,-0.04709637624049363,signal
256,PB-HC,PB,HC,open_long,0.20125205784803357,-3.359347041848517,2025-07-28,2025-08-01,4,1,5,0.20125205784803357,0.2,16897.755,3403.355,16750.21,3398.262,30549.783000000003,483.0750000000171,-254.64999999999236,737.7250000000095,50.93130500000001,50.73283,381.4108650000171,0.012484896046561675,signal
257,SS-HC,SS,HC,open_long,0.26435457919496685,-2.5295505175719812,2025-07-28,2025-08-01,4,1,4,0.26435457919496685,0.25,12856.866,3403.355,12893.997,3398.262,24044.823600000003,-389.3749999999909,-203.7199999999939,-185.65499999999702,40.08370600000001,40.080093000000005,-469.53879899999095,-0.019527645817288962,signal
258,RB-I,RB,I,open_short,0.23797862382600485,2.511131104783346,2025-07-31,2025-08-05,5,1,4,0.23797862382600485,0.25,3222.058,765.042,3250.837,788.978,40656.885599999994,-9286.609999999968,-9574.399999999969,287.78999999999996,67.647476,69.619914,-9423.877389999969,-0.23179043969860716,stop_loss
259,SS-SF,SS,SF,open_short,0.4720741990732417,5.10201408974158,2025-07-25,2025-08-05,11,4,9,0.4720741990732417,0.4444444444444444,13064.744,6224.664,12983.747,5799.857,64964.9712,17496.374999999967,19116.31499999999,-1619.9400000000242,108.28095200000001,104.133701,17283.960346999967,0.26605045808132316,signal
260,SS-RB,SS,RB,open_long,0.25288034149549093,-2.5178910065085653,2025-07-28,2025-08-06,9,1,4,0.25288034149549093,0.25,12856.866,3255.775,12998.997,3253.912,23336.439599999998,-785.1750000000084,-74.52000000001135,-710.654999999997,38.903066,39.030293,-863.1083590000084,-0.036985434530467466,signal
261,RB-AG,RB,AG,open_long,2.8794729243251824,-2.0389426791114094,2025-07-25,2025-08-06,12,23,8,2.8794729243251824,2.875,3356.679,9405.0,3259.912,9196.032,228115.94039999996,-2819.7500000000255,-25076.16000000009,22256.410000000065,380.127234,370.66071999999997,-3570.5379540000254,-0.015652294827529844,signal
262,SS-SF,SS,SF,open_short,0.45731810481771645,2.8846608539393612,2025-08-06,2025-08-07,1,4,9,0.45731810481771645,0.4444444444444444,12998.997,5990.14,13029.398,5940.313,63540.7488,2850.235000000007,2242.21500000001,608.0199999999968,105.90724800000001,105.58040900000002,2638.747343000007,0.041528426920269576,signal
263,RB-SF,RB,SF,open_short,1.8085557893167892,2.3450792295618683,2025-08-06,2025-08-08,2,9,5,1.8085557893167892,1.8,3259.912,5990.14,3234.636,5891.265,53163.069599999995,197.0350000000144,2471.875,-2274.8399999999856,88.629116,87.679773,20.726111000014413,0.0003898591852569479,signal
264,AU-SF,AU,SF,open_short,7.964038279507129,2.314280552516881,2025-07-10,2025-08-11,32,8,1,7.964038279507129,8.0,773.901,5593.372,781.0310000000001,5944.574,746160.5832,55283.99000000088,-1756.0099999999966,57040.00000000087,1243.834972,1255.5941740000003,52784.56085400088,0.07074155623127117,time_stop
265,HC-I,HC,I,open_long,0.22722717089549277,-2.6607422586061555,2025-08-14,2025-08-15,1,2,9,0.22722717089549277,0.2222222222222222,3426.457,780.388,3439.165,778.08,92350.60080000001,-2331.359999999995,-2077.1999999999935,-254.16000000000167,154.17566800000003,153.81106000000003,-2639.346727999995,-0.028579637870639545,signal
266,AL-I,AL,I,open_long,0.03766877347619811,-2.0915264075330064,2025-08-14,2025-08-15,1,1,1,0.03766877347619811,1.0,20662.94,780.388,20749.36,778.08,21753.42,-662.9000000000087,-230.79999999999927,-432.10000000000946,36.270700000000005,36.31096,-735.4816600000088,-0.03380993241522523,signal
267,PB-NI,PB,NI,open_short,7.135955142462816,2.6708951988351988,2025-07-22,2025-08-15,24,50,7,7.135955142462816,7.142857142857143,16935.988,123713.162,16834.402,120854.004,611573.89608,-5382.3940000007715,20014.10599999997,-25396.500000000742,1019.9978268,1010.9157055999998,-7413.3075324007705,-0.012121687305357186,signal
268,RB-I,RB,I,open_long,0.2421930795997221,-2.1925476130444994,2025-08-14,2025-08-15,1,1,4,0.2421930795997221,0.25,3214.534,780.388,3221.256,778.08,41247.664800000006,-990.4199999999946,-923.1999999999971,-67.21999999999753,68.86010800000001,68.688912,-1127.9690199999948,-0.02734625161131533,signal
269,HC-SM,HC,SM,open_long,1.760620907142412,-2.2510622730816507,2025-08-19,2025-08-20,1,7,4,1.760620907142412,1.75,3407.707,5893.222,3398.103,5804.382,42779.27159999999,-1104.520000000016,-1776.800000000003,672.279999999987,71.280786,70.79097,-1246.591756000016,-0.029140088397391416,forced
270,SS-SF,SS,SF,open_long,0.4388518303919374,-2.0152437439050854,2025-08-19,2025-08-20,1,4,9,0.4388518303919374,0.4444444444444444,12900.275,5631.388,12867.598,5572.527,61373.7552,-1995.2050000000008,-2648.7449999999944,653.5399999999936,102.283592,101.62313500000002,-2199.1117270000004,-0.03583146769875343,forced
