,open,high,low,close,volume,open_interest,symbol
2023-12-04,475.941,487.141,475.046,482.239,326402.0,400261.0,AU
2023-12-05,481.354,482.046,473.048,475.658,362938.0,395014.0,AU
2023-12-06,474.52,475.42,472.16,474.853,236519.0,398616.0,AU
2023-12-07,474.911,476.72,474.783,475.682,198095.0,401176.0,AU
2023-12-08,476.176,477.378,474.072,475.972,189837.0,400693.0,AU
2023-12-11,475.691,475.955,470.623,472.378,275525.0,391530.0,AU
2023-12-12,471.569,471.602,468.436,470.649,188250.0,387145.0,AU
2023-12-13,470.627,472.315,469.398,469.786,218353.0,384055.0,AU
2023-12-14,470.539,478.624,469.587,476.945,199195.0,386278.0,AU
2023-12-15,477.38,477.989,475.192,476.234,207613.0,383506.0,AU
2023-12-18,477.175,477.511,473.92,475.714,199626.0,383599.0,AU
2023-12-19,476.065,477.756,475.496,476.773,121572.0,380728.0,AU
2023-12-20,477.172,478.753,476.488,477.796,144169.0,387635.0,AU
2023-12-21,477.082,478.298,476.348,477.915,144091.0,387315.0,AU
2023-12-22,477.924,481.914,477.214,480.537,223101.0,395712.0,AU
2023-12-25,482.33,483.921,480.399,481.818,234601.0,397183.0,AU
2023-12-26,481.915,482.825,481.564,482.389,133480.0,400818.0,AU
2023-12-27,482.142,484.01,480.565,483.456,160582.0,399426.0,AU
2023-12-28,484.292,486.329,483.744,484.536,189687.0,399294.0,AU
2023-12-29,482.855,483.657,480.723,482.356,221409.0,370033.0,AU
2024-01-02,482.169,484.524,481.598,484.212,95381.0,376890.0,AU
2024-01-03,483.835,484.388,482.112,483.668,187356.0,370685.0,AU
2024-01-04,480.996,482.221,479.075,481.766,243384.0,365171.0,AU
2024-01-05,481.829,483.316,481.029,482.499,142594.0,365519.0,AU
2024-01-08,481.697,484.681,480.225,481.863,295652.0,363323.0,AU
2024-01-09,479.743,482.17,479.051,481.174,192433.0,360261.0,AU
2024-01-10,481.51,482.447,479.924,480.037,181772.0,361518.0,AU
2024-01-11,480.904,481.629,479.654,480.396,175107.0,348417.0,AU
2024-01-12,480.307,482.426,477.904,480.965,282542.0,347638.0,AU
2024-01-15,482.861,484.644,482.354,483.805,270900.0,354397.0,AU
2024-01-16,483.728,484.21,483.163,483.575,113331.0,356398.0,AU
2024-01-17,482.428,483.438,479.633,479.871,261767.0,350467.0,AU
2024-01-18,481.148,481.233,478.304,478.937,208301.0,346378.0,AU
2024-01-19,479.473,480.984,478.669,480.6,144469.0,335327.0,AU
2024-01-22,482.013,482.515,478.97,479.18,205109.0,331887.0,AU
2024-01-23,480.579,480.607,477.567,479.532,161160.0,326069.0,AU
2024-01-24,478.74,479.196,478.116,478.981,123181.0,323487.0,AU
2024-01-25,479.305,479.515,476.677,477.237,221006.0,324423.0,AU
2024-01-26,477.349,479.377,476.741,479.101,180010.0,317174.0,AU
2024-01-29,479.174,480.869,478.405,480.487,176189.0,319150.0,AU
2024-01-30,480.615,481.724,479.556,481.415,159614.0,323204.0,AU
2024-01-31,481.852,483.157,481.008,482.02,191277.0,328189.0,AU
2024-02-01,482.431,484.167,482.027,483.225,169353.0,336285.0,AU
2024-02-02,481.865,485.29,481.231,485.22,225270.0,353010.0,AU
2024-02-05,485.081,485.575,481.408,481.871,233124.0,342266.0,AU
2024-02-06,481.015,482.259,480.163,481.093,125753.0,338512.0,AU
2024-02-07,480.828,483.243,480.664,482.619,116881.0,341427.0,AU
2024-02-08,483.065,484.713,482.813,484.055,106295.0,339063.0,AU
2024-02-19,481.75,482.011,480.236,481.26,81144.0,338301.0,AU
2024-02-20,480.874,481.677,480.699,480.963,81075.0,331532.0,AU
2024-02-21,481.82,482.598,480.839,480.96,132116.0,338033.0,AU
2024-02-22,481.231,481.587,479.937,480.635,87702.0,338978.0,AU
2024-02-23,480.549,481.091,479.107,479.528,137910.0,342984.0,AU
2024-02-26,480.635,482.367,480.298,482.143,147445.0,345705.0,AU
2024-02-27,481.818,482.354,480.891,482.074,151110.0,346076.0,AU
2024-02-28,482.833,482.978,481.838,481.984,148874.0,316889.0,AU
2024-02-29,482.019,482.979,481.874,482.603,120735.0,319003.0,AU
2024-03-01,481.781,484.856,481.652,484.629,202914.0,333920.0,AU
2024-03-04,485.747,491.659,484.354,490.864,322098.0,352626.0,AU
2024-03-05,490.7,498.284,490.443,497.469,427896.0,364723.0,AU
2024-03-06,498.878,502.745,498.35,500.895,392539.0,370509.0,AU
2024-03-07,502.028,507.288,500.849,506.1,369066.0,379050.0,AU
2024-03-08,506.412,507.765,503.568,506.518,286034.0,376685.0,AU
2024-03-11,507.263,511.904,505.315,508.563,443003.0,379552.0,AU
2024-03-12,507.803,509.539,506.504,506.999,226183.0,376701.0,AU
2024-03-13,506.227,506.488,504.231,505.919,262564.0,369836.0,AU
2024-03-14,506.547,510.166,506.245,506.697,234343.0,371213.0,AU
2024-03-15,505.602,508.693,505.068,508.455,205324.0,376373.0,AU
2024-03-18,506.922,508.49,503.736,504.377,264919.0,375072.0,AU
2024-03-19,506.56,507.195,504.733,505.649,207095.0,379168.0,AU
2024-03-20,505.888,506.789,504.94,506.179,132396.0,379824.0,AU
2024-03-21,505.658,516.467,505.39,516.159,339605.0,391603.0,AU
2024-03-22,516.093,516.442,509.334,512.975,361515.0,383907.0,AU
2024-03-25,514.087,517.203,512.163,513.979,361448.0,398505.0,AU
2024-03-26,515.265,516.165,514.065,514.83,194167.0,390967.0,AU
2024-03-27,517.66,519.878,515.033,517.063,351259.0,389542.0,AU
2024-03-28,518.663,520.604,517.175,520.575,306183.0,392123.0,AU
2024-03-29,523.572,533.081,520.253,531.874,486814.0,401432.0,AU
2024-04-01,531.011,535.903,528.918,534.678,357400.0,402497.0,AU
2024-04-02,533.611,535.66,528.965,535.473,436248.0,399579.0,AU
2024-04-03,535.653,542.517,534.485,542.253,528986.0,398850.0,AU
2024-04-08,546.416,561.529,544.008,555.519,561135.0,404024.0,AU
2024-04-09,554.719,560.15,551.814,557.773,515603.0,401269.0,AU
2024-04-10,558.968,561.81,556.111,559.707,599442.0,404419.0,AU
2024-04-11,556.686,559.641,553.179,556.242,656747.0,397119.0,AU
2024-04-12,557.246,571.619,556.328,571.556,558367.0,411698.0,AU
2024-04-15,571.73,589.387,560.763,564.943,1177246.0,395206.0,AU
2024-04-16,565.413,572.546,556.699,568.124,780544.0,393006.0,AU
2024-04-17,568.118,574.024,565.747,568.976,689636.0,400624.0,AU
2024-04-18,569.356,572.107,560.116,566.706,556416.0,388485.0,AU
2024-04-19,567.545,577.239,563.277,569.615,683487.0,395579.0,AU
2024-04-22,567.905,571.586,558.908,559.694,427326.0,402872.0,AU
2024-04-23,555.566,557.457,544.942,546.233,493814.0,395307.0,AU
2024-04-24,548.332,554.074,547.492,552.709,405902.0,410568.0,AU
2024-04-25,552.395,556.244,548.399,552.517,357453.0,409224.0,AU
2024-04-26,554.359,557.409,550.057,556.852,368372.0,415007.0,AU
2024-04-29,557.837,559.451,552.753,553.805,296758.0,407676.0,AU
2024-04-30,553.858,555.845,550.516,552.148,224590.0,406375.0,AU
2024-05-06,543.99,549.117,542.662,548.956,177380.0,408314.0,AU
2024-05-07,550.423,552.878,549.608,550.593,245100.0,409880.0,AU
2024-05-08,549.79,551.731,547.921,549.72,229352.0,409499.0,AU
2024-05-09,550.177,551.034,548.393,548.938,216140.0,403714.0,AU
2024-05-10,551.084,562.418,549.34,562.32,349500.0,420492.0,AU
2024-05-13,561.338,563.274,558.017,558.632,333753.0,418140.0,AU
2024-05-14,558.222,558.99,555.588,555.91,226701.0,414562.0,AU
2024-05-15,558.022,561.022,557.379,560.149,244642.0,418306.0,AU
2024-05-16,562.792,568.251,558.69,565.591,359323.0,420748.0,AU
2024-05-17,564.304,566.233,562.593,566.158,204650.0,417833.0,AU
2024-05-20,568.089,583.684,567.716,580.265,513125.0,435410.0,AU
