,open,high,low,close,volume,open_interest,symbol
2022-04-29,4840.984,4916.771,4802.051,4901.209,1788801.0,2212606.0,RB
2022-05-05,4910.471,4938.97,4853.375,4907.577,1197451.0,2191321.0,RB
2022-05-06,4907.189,4915.244,4712.833,4720.224,2206005.0,2433924.0,RB
2022-05-09,4720.937,4736.937,4613.528,4645.539,2296752.0,2507503.0,RB
2022-05-10,4624.489,4646.21,4523.602,4596.435,2257621.0,2587102.0,RB
2022-05-11,4601.213,4698.459,4597.655,4665.98,1669952.0,2540176.0,RB
2022-05-12,4654.886,4714.165,4571.72,4597.47,2068457.0,2549207.0,RB
2022-05-13,4569.276,4673.809,4541.948,4654.391,1853490.0,2524174.0,RB
2022-05-16,4657.058,4688.431,4572.579,4659.585,2174725.0,2575530.0,RB
2022-05-17,4662.129,4679.577,4616.996,4634.757,1524248.0,2543420.0,RB
2022-05-18,4643.029,4648.923,4518.739,4519.898,2029112.0,2751274.0,RB
2022-05-19,4514.334,4570.142,4448.951,4563.99,2193297.0,2705405.0,RB
2022-05-20,4561.822,4633.77,4543.182,4621.329,1650558.0,2610155.0,RB
2022-05-23,4608.624,4680.425,4550.608,4587.121,2320150.0,2620278.0,RB
2022-05-24,4604.638,4605.751,4442.241,4452.977,1997941.0,2758606.0,RB
2022-05-25,4457.844,4532.606,4430.426,4523.955,2282149.0,2693713.0,RB
2022-05-26,4492.56,4508.688,4412.543,4490.508,2831545.0,2783550.0,RB
2022-05-27,4494.097,4588.637,4488.065,4562.318,2151840.0,2669670.0,RB
2022-05-30,4572.223,4628.854,4565.893,4605.203,1820191.0,2619107.0,RB
2022-05-31,4605.208,4673.23,4587.203,4667.16,1709191.0,2578681.0,RB
2022-06-01,4671.215,4711.829,4637.756,4695.636,1533898.0,2562136.0,RB
2022-06-02,4699.462,4776.846,4671.195,4771.097,1803385.0,2517571.0,RB
2022-06-06,4781.541,4782.095,4720.206,4733.308,1075597.0,2505390.0,RB
2022-06-07,4733.92,4764.608,4693.284,4701.673,1334920.0,2513921.0,RB
